Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
Arborio_1.jpg,Arborio,339.1963582677165,490.97681195362395,422.3990526574804,654.3281666563335,0.8989456017358918,0.8738590446697131,0.8781098817259473,0.860579036375586,2.75246062992126,3.980717961435923,3.526021161417323,5.175336350672701,1.8295674146569685,1.929799190798509,1.9021325010107262,1.9689192545983567,0.45694454859368705,0.45059006424045456,0.45254167699497516,0.44502014554280217,0.6759767367252272,0.671260057087009,0.6727121799068121,0.6670983027581484,0.9766122742727265,0.9662526666146781,0.9709207128782499,0.9550246972037377
Arborio_2.jpg,Arborio,452.09165846456693,466.35222270444547,350.67156742125985,716.4164548329097,0.8766041407061617,0.8901337289313278,0.8923093910015554,0.8514954363848004,3.8326771653543306,3.76756153512307,3.0821235236220472,5.906317812635626,1.9227033248769947,1.9145058857864852,1.8796961988060779,2.013049927032198,0.43727182296893885,0.4351308701377401,0.4381541383932377,0.42720772018517206,0.661265319647824,0.6596445028481175,0.6619321252162019,0.6536112913537924,0.9698295900095951,0.9689710026544242,0.9766335173521873,0.9523328437325249
Arborio_3.jpg,Arborio,366.2119832677165,557.250418500837,393.0264517716535,576.1868683737368,0.8814804814059817,0.8561613766951114,0.8674555625955078,0.8614422551455675,3.1603100393700787,4.713249426498853,3.4646899606299213,4.705933411866825,1.9434338556411046,2.058140008684039,1.9828645206302207,2.0268390983036433,0.440559167251147,0.4333932233491598,0.4380410328203469,0.431445147470864,0.663746312419999,0.6583260767652758,0.6618466837722667,0.6568448427679584,0.9748600241607065,0.9618637250207547,0.9730574204877487,0.9605677804408896
Arborio_4.jpg,Arborio,463.3694635826771,490.65695331390657,337.71542814960634,701.1479942959886,0.8749510907326372,0.8770354077478945,0.8971112315677843,0.8516800545856648,3.8992372047244093,4.02269204538409,2.925319881889764,5.6997953995907995,1.9020362383852905,1.9165243572131587,1.8416462475907054,1.9845577465253106,0.43988828761348936,0.4370601583908853,0.44207011753867265,0.43064748737222686,0.6632407463459172,0.6611052551529789,0.6648835368233091,0.656237371209707,0.9688772271014786,0.9671438650214982,0.977351297571007,0.9530486361501608
Arborio_5.jpg,Arborio,275.74698572834643,388.7314154628309,369.32111220472444,558.8104036208074,0.8796185369644344,0.8510574727077145,0.8508160347057743,0.8259689499358942,2.711306594488189,3.8341496682993372,3.7718996062992125,5.379688759377519,2.080279079645181,2.1920565674138848,2.1766083055591485,2.2599830592822068,0.41738130033877263,0.41128167810306726,0.4118470456789546,0.4050336059008035,0.6460505400808614,0.6413124652640608,0.6417531033652697,0.6364225058094689,0.9806500138803902,0.9728083107802915,0.9741074271340611,0.9609113176255504
Arborio_6.jpg,Arborio,326.7747293307087,375.3389546779093,361.3224655511811,606.982453964908,0.8791854669387511,0.8736199094566994,0.8698733258227509,0.8414301072556885,2.9922490157480315,3.386074772149544,3.4259350393700787,5.4191828383656775,1.9756087314676,2.007946087409342,1.9980222680839979,2.10330137520319,0.4312200466441949,0.4270006238567874,0.4279627942190455,0.4196141945510997,0.6566734703368142,0.6534528474624526,0.6541886533860439,0.6477763460879841,0.9776269859188307,0.9743811980530848,0.9752924756861877,0.9585703453383259
Arborio_7.jpg,Arborio,335.47299458661416,522.6823733647468,374.0100270669292,560.5239010478022,0.8835859828049717,0.8470821532037798,0.8659644412810956,0.8482818576005855,3.1057455708661417,4.878169756339513,3.694451279527559,5.06479012958026,2.0005512349564123,2.1383307437609194,2.065104770111461,2.1282709362661754,0.4200430749494311,0.41245264014491073,0.41694470541040696,0.4100598289856757,0.6481073020337227,0.6422247582777472,0.6457125563363368,0.640359140627879,0.976639392251393,0.9637178258447814,0.9739832273506875,0.9610910433710245
Arborio_8.jpg,Arborio,303.65975639763775,408.5015190030381,388.6027312992126,602.8380556761115,0.8845148244006436,0.8626817984191173,0.8676341045392764,0.8464157243451867,2.8596825787401574,3.870357740715482,3.76931594488189,5.4656209312418635,1.937275758269687,2.0201680077246786,1.9989493167983907,2.0787317497828472,0.4337295360992089,0.4277676644509469,0.4284989643587685,0.42162087820982647,0.6585814574517027,0.6540394976230005,0.6545983229116681,0.6493234003251588,0.9791225826306699,0.9720018367827228,0.9733171213986873,0.9586822631220611
Arborio_9.jpg,Arborio,445.63250492125985,476.5300390600782,373.64683809055117,718.479322958646,0.8845073354513275,0.8783895989965851,0.8893591703728014,0.8576438471729811,3.635580708661417,3.832785665571331,3.1495447834645667,5.695517391034782,1.8802263915378825,1.9055925102954143,1.8579626909191522,1.9730663595114992,0.4421059481157048,0.4390752546772623,0.442584174780166,0.4316591726369639,0.6649104812797771,0.6626275384235568,0.6652700014130849,0.6570077416872376,0.9701546975005441,0.9681812532793933,0.9750148316554497,0.9520258751236208
Arborio_10.jpg,Arborio,379.1783341535433,560.5123690247381,370.6609867125984,531.8730237460475,0.8671423621886948,0.8436752581271744,0.8664355143491866,0.8570391822793599,3.4971087598425195,5.116994233988468,3.5147022637795273,4.616157232314465,2.0582186671731755,2.1575265303218183,2.0685735244149948,2.108462282793673,0.4216441153829574,0.41471881213958967,0.4199741554390336,0.41416028054946546,0.6493412934528016,0.6439866552496175,0.6480541300223567,0.6435528576189103,0.9740577888869353,0.9617691224107467,0.9746698868248629,0.9637225267673557
Arborio_11.jpg,Arborio,426.0748646653543,557.768243536487,457.0842150590551,738.9332258664517,0.9167690212601058,0.8968778035641848,0.9008412002001202,0.8810141544641932,3.072157972440945,4.045384090768183,3.4910802165354333,5.296794593589187,1.590524584240819,1.6595259993155165,1.635339903393762,1.700083873904875,0.48616285062159964,0.48065271311892976,0.4829188901541866,0.47554073581704104,0.6972537921170452,0.6932912181175597,0.6949236577885276,0.689594617015708,0.9722708380719441,0.9638044115834954,0.9703243825780418,0.9520479639694788
Arborio_12.jpg,Arborio,384.0297121062992,582.8585777171554,371.86903297244095,540.6511253022506,0.8833333266503138,0.843683576955918,0.8591391363223857,0.854083657697288,3.3797367125984255,5.2664145328290655,3.632443405511811,4.728749457498916,1.9888957062080872,2.12516085287018,2.043246509790328,2.07766268780437,0.42923051965488707,0.42114420300512756,0.4272093890257116,0.4211308931018878,0.6551568664487056,0.6489562412097811,0.6536125679832905,0.6489459862745803,0.9733311859388231,0.9596508798584609,0.9742058945681291,0.9625727439837644
Arborio_13.jpg,Arborio,461.8149606299213,599.1064542129084,362.3706938976377,644.2365924731849,0.876923148496089,0.86382840337707,0.8941471876992276,0.8669767962056383,3.704970472440945,4.704197408394817,2.903543307086614,4.904333808667618,1.8775635419073367,1.9429635654008388,1.8249810497851955,1.9209929713791878,0.4511543655655671,0.4456616809569412,0.4527433836361814,0.44374011917470185,0.6716802554531189,0.6675789698282453,0.6728620836666169,0.6661382132671131,0.969032121960396,0.9599466774309627,0.9757407771886621,0.9569294974746912
Arborio_14.jpg,Arborio,361.73775836614175,582.6054932109864,404.8678026574803,578.8436976873954,0.8804124907340544,0.8584341344577755,0.8739332163966217,0.857827594035762,3.1874384842519685,4.932977865955732,3.5342642716535435,4.809225618451238,1.943194133906299,2.051355243018549,1.9790637038507999,2.0336922100957695,0.43771523511064603,0.4298520856326231,0.4358010853472879,0.4290452229611758,0.6616005102103882,0.655631059081724,0.6601523198075486,0.6550154371930297,0.9751349227776273,0.9600770792851855,0.972208056970342,0.9603348555440497
Arborio_15.jpg,Arborio,307.12032480314963,461.1581623163246,358.3468257874016,523.9469278938559,0.8858070310836756,0.8500499192913791,0.8603504688261238,0.8390934003368207,2.8828740157480315,4.386880773761548,3.5816929133858264,4.908549817099636,2.0189563228755576,2.1458726916267112,2.0951747141602137,2.161705124257983,0.4168244609682579,0.4097192742094579,0.4131098516713635,0.40665838470991233,0.6456194397385026,0.6400931761934804,0.6427362224671669,0.6376977220516883,0.9787719552107293,0.96822433080733,0.9752571985657725,0.963897930003783
Arborio_16.jpg,Arborio,379.8121309055118,565.0429660859322,367.5392470472441,534.2886725773453,0.8700559270660094,0.8395907255608425,0.8641657247298924,0.8589203004778165,3.3682332677165356,5.000062000124,3.3992372047244093,4.525265050530102,2.010248625634005,2.123196894000613,2.0296046830654957,2.055866487194251,0.4245009042996601,0.4168717336752673,0.4231546058917314,0.4166898867618803,0.6515373391446265,0.6456560490503185,0.6505033481018613,0.6455152103257369,0.9741031703969687,0.9615913932683785,0.9749701283229419,0.9636819060887796
Arborio_17.jpg,Arborio,354.54890501968504,510.30696261392524,403.02436023622056,610.9682559365119,0.9086266506684938,0.872204477760347,0.8793727475150364,0.864915533249214,2.8903174212598426,4.27745055490111,3.5381397637795287,4.961559923119847,1.7881451225883724,1.898090773674965,1.850379717528537,1.9152568933727392,0.4533392531140532,0.4470894770421198,0.4497524887994113,0.4429708740377244,0.6733047253020382,0.6686474983443218,0.6706358839186964,0.6655605712763673,0.9760699866193918,0.9656615505611298,0.9728447726202379,0.958888073057504
Arborio_18.jpg,Arborio,455.6878690944882,481.6282472564945,352.7739911417323,702.7206894413788,0.8784750967355367,0.8739438016824843,0.880401587115077,0.8458278742033578,3.747293307086615,3.876123752247504,3.0326033464566935,5.673631347262695,1.9117757157358666,1.9259981635715222,1.877821779083302,2.007898152521041,0.437097494922529,0.4346386285927758,0.43880324381742514,0.42769302520438995,0.6611334925130695,0.6592712860369211,0.6624222549231156,0.6539824349356717,0.9694806772230811,0.9678401852712161,0.9764082918253787,0.9530771558619098
Arborio_19.jpg,Arborio,351.35494586614175,515.739103478207,413.9777312992126,637.3435426870853,0.8921543159497017,0.8672287044692448,0.8775029853103049,0.8571755106686587,2.9616141732283463,4.31992063984128,3.612327755905512,5.248682497364994,1.8836611143722808,1.9874008030894177,1.9409792164940103,2.0153624182138143,0.4440104046834071,0.4371835801145717,0.4401899592373403,0.4328454703781501,0.6663410573298084,0.6611985935515681,0.6634681297826899,0.6579099257331129,0.9758894791317869,0.9647189533132834,0.9716327217182565,0.956400150515307
Arborio_20.jpg,Arborio,436.8254183070866,558.3132246264493,306.9251968503937,561.6916113832228,0.853993304634199,0.8413280539425291,0.8839465789182481,0.8456238857778403,3.9942175196850394,5.047058094116188,2.833292322834646,4.871225742451486,2.12037135699245,2.177310986069047,2.0248296037093785,2.1495968777674888,0.4092966151020192,0.4035926017787927,0.411855308451828,0.40268357863270376,0.6397629366429562,0.6352893842799459,0.6417595409901032,0.634573540760016,0.9703814566326374,0.9622583958268599,0.9792101286702368,0.9620300191198541
Arborio_21.jpg,Arborio,377.29552165354335,586.1278442556885,390.2249015748032,528.729493458987,0.8765068486762324,0.8462656381221836,0.8651368263754835,0.8659868674012466,3.37007874015748,5.189162378324757,3.620570866141733,4.479756959513919,1.997170996009504,2.1122956289644903,2.028204732739645,2.0500721460245073,0.4321398520116376,0.4249136617809475,0.43068492472434183,0.4249114245639986,0.6573734494270648,0.6518540187656647,0.656265894835578,0.6518523027220189,0.974021279443285,0.9597674655263012,0.9731659399590629,0.9637073587591406
Arborio_22.jpg,Arborio,423.45478592519686,589.9856779713559,336.9352854330709,534.8700477400955,0.8639306925576415,0.8452660623442274,0.8725287418740777,0.8583543597302783,3.856852854330709,5.244652489304979,3.169168307086614,4.601959203918408,2.084963194043243,2.166389311578664,2.0502524630668653,2.1107467173830585,0.4156324022486913,0.4089485645026222,0.41673526389044957,0.40967930221557025,0.6446955888236644,0.6394908635020693,0.6455503573621887,0.6400619518574513,0.9711415149414822,0.9599148160034622,0.9770620042032404,0.9636595173774039
Arborio_23.jpg,Arborio,429.671875,460.1850083700167,337.8070866141733,684.3040486080972,0.8682482932329483,0.8625886162095802,0.8734388513761995,0.8404554010957659,3.7891240157480315,3.937751875503751,3.111220472440945,5.8565317130634265,2.0407080668127846,2.0523728583106684,1.995023174779294,2.1373222739555113,0.4201530320785251,0.4174980371784787,0.4211414182716061,0.4102295095903975,0.6481921258998177,0.6461408802873246,0.6489540956582416,0.6404916155504282,0.9708546164241548,0.9688796415922111,0.9771124356847424,0.9537234223947995
Arborio_24.jpg,Arborio,422.98720472440954,447.88746977493963,323.3773991141733,657.2772645545292,0.861409592377006,0.8618588847156561,0.8718786197383285,0.8360221233056644,3.8636811023622055,3.9880339760679524,3.1309670275590555,5.877053754107508,2.0724892261961383,2.0895950791912257,2.0339518813167805,2.171473749206201,0.41198320641270203,0.40934273368329743,0.4127920802228322,0.40204032686569924,0.6418591795812396,0.639798979120237,0.6424889728414273,0.6340665003496867,0.9711226948451649,0.9695160455013511,0.9779451196249844,0.9552646332442724
Arborio_25.jpg,Arborio,260.55604084645665,336.3541447082895,326.5495201771654,519.7253394506789,0.8658136214954337,0.836949633937568,0.8462669944992127,0.8193885616441047,2.8525467519685037,3.785851571703144,3.7135211614173227,5.48477896955794,2.175660672072453,2.282422174672563,2.2552154318643365,2.34273205993454,0.40024605391007656,0.3950742675494899,0.3955100167890766,0.38850894875824094,0.6326500248242124,0.6285493358118278,0.6288958711814513,0.6233048602074598,0.9816424744407338,0.9763774606532335,0.9770073740727683,0.9634990902480689
Arborio_26.jpg,Arborio,451.74366387795277,580.9643499286999,323.76531742125997,590.7867815735633,0.871583994193535,0.8538493186296713,0.8858370157451181,0.8574718496630878,3.742802657480315,4.791617583235167,2.7701156496062995,4.730981461962925,2.0140697636217757,2.0792581946993827,1.9501836979944316,2.0512172871124648,0.42883338623122563,0.4231787961374918,0.43071282742907296,0.4216182834994474,0.654853713611846,0.6505219413190395,0.6562871531799727,0.6493214023112495,0.9688558324806223,0.9600720886736457,0.977703892004852,0.959397022845986
Arborio_27.jpg,Arborio,396.60845226377955,572.6965713931429,348.8165600393701,530.3158906317814,0.8543300968746695,0.8352150750214002,0.8641110710778741,0.8509342476033126,3.7592888779527556,5.313596627193254,3.300442913385827,4.661479322958646,2.1478299555966553,2.244622244288069,2.1219208070502713,2.1772510066397803,0.4079082270713369,0.40124817908511135,0.40792047459339054,0.4005488623538471,0.6386769348202085,0.6334415356488011,0.638686522946422,0.6328892970763901,0.9727922989045079,0.9608327732396488,0.9760910965623724,0.9637312256078903
Arborio_28.jpg,Arborio,473.30788631889766,695.5575671151341,429.34984005905517,627.3652427304855,0.8962906206274254,0.8737179260338397,0.8988133959459165,0.8933364896005719,3.735789862204725,5.435922871845744,3.518393208661417,4.698989397978797,1.6877205053393132,1.7774856792162201,1.6829505089795678,1.7059318712394713,0.467383594313087,0.4605299787820731,0.4670905279310558,0.4606336326566881,0.6836545869904531,0.6786235913833774,0.6834402153305407,0.6786999577550363,0.9687761593432055,0.9542499752279869,0.9717344160696004,0.9587352984813855
Arborio_29.jpg,Arborio,439.7443405511811,483.1145762291525,332.0543184055118,682.3449066898133,0.8735697146392009,0.8725673753356931,0.8862730638066721,0.8504365185189496,3.7779281496062995,3.9750139500279005,2.917384350393701,5.703949407898817,2.003179511621714,2.0141865804805303,1.9481572067927186,2.0917186740458287,0.427148677417472,0.42406046911418016,0.42868917653118516,0.4173634985623248,0.6535661232174385,0.6511992545405593,0.6547435960215152,0.6460367625470897,0.9699518434032871,0.9670902079862248,0.9773370217544272,0.9535186267073644
Arborio_30.jpg,Arborio,437.1179256889764,498.07161014322025,298.96247539370074,603.7153574307149,0.8536182475414992,0.8491771764866664,0.8831845549778921,0.8362804427662147,4.05222687007874,4.512059024118049,2.8236958661417324,5.403124806249613,2.0764535840138194,2.105726426126859,1.9802127986289007,2.1416720954644894,0.40989634255879837,0.4059971679370478,0.4129758062982923,0.4021474288221067,0.6402314757638821,0.6371790705422203,0.6426319368801182,0.6341509511323835,0.9704694858429476,0.9664533373434134,0.9798229132363873,0.9593379043818515
Arborio_31.jpg,Arborio,456.8525467519685,561.1571703143406,320.6747662401575,598.251472502945,0.8557656404136639,0.846112852515915,0.8825744387290901,0.8424414422870115,4.3046875,5.106454212908426,2.998093011811024,5.339202678405357,2.076798833109259,2.1328491094221103,1.990583593346566,2.1205145767310856,0.4209902456670148,0.41610636714980415,0.42349314874411015,0.4138332144232023,0.6488376111686304,0.6450630722261228,0.6507635121486992,0.6432986976694437,0.9690623364665737,0.9621138595200069,0.9783103138213666,0.9596094632152469
Arborio_32.jpg,Arborio,419.70281742125985,459.5870171740344,334.60310039370074,665.752185504371,0.8619089115969655,0.8599739966334119,0.8723220916349166,0.8357193935431896,3.8476254921259843,4.055738111476223,3.1081446850393704,5.843697687395375,2.0659381342440586,2.0878932771513647,2.0258983313267027,2.1661922419358604,0.41703664791606926,0.41392078109346864,0.41828053108010516,0.40716397075425426,0.6457837470206798,0.6433667547312875,0.6467461102164475,0.6380940140404502,0.9713884292480551,0.9687652167963433,0.9772140390946664,0.9547536714386443
Arborio_33.jpg,Arborio,416.4580462598426,611.0649141298284,376.1289370078741,579.3134106268215,0.8857489472188299,0.8589735434223353,0.8757766984549937,0.8695560736252885,3.4400836614173227,5.106950213900429,3.360974409448819,4.6169012338024675,1.9168191856975727,2.025540468480963,1.931946878496021,1.969230912239051,0.43815664920148206,0.4306889642981346,0.4373848906999572,0.43054028547141987,0.6619340217887898,0.656268972524326,0.6613508075900091,0.6561556869153996,0.9716194558189595,0.9584854975312906,0.9744026337693862,0.9606426298425739
Arborio_34.jpg,Arborio,339.1889763779528,519.3849587699175,389.8011811023622,575.3983507967016,0.8816545206691938,0.8590953461133717,0.8735132895338055,0.8579900237490052,3.0263287401574805,4.473060946121892,3.4413139763779528,4.802157604315209,1.9707543961066543,2.0828287685173477,2.0099953864154747,2.06495119743312,0.435793634282581,0.42909368254101377,0.43321528775625906,0.4263752140871509,0.660146676339873,0.6550524273224348,0.6581909204450173,0.6529741297227256,0.9764430215486886,0.964041772211595,0.9729616503180925,0.9601638349019156
Arborio_35.jpg,Arborio,389.3747539370079,583.6710893421787,365.09910187007875,557.1008122016244,0.8787846464947817,0.851176742292632,0.8713968013671332,0.8630376096062242,3.3932086614173227,5.060140120280241,3.3468873031496065,4.636555273110546,1.9625479263134114,2.0705205415660886,1.9854240311506264,2.024754693407128,0.43124101482577964,0.4240731562869288,0.4301347663364272,0.42306939353788187,0.6566894355978171,0.6512089958584178,0.6558466027482549,0.6504378475595357,0.9734548244418922,0.9603309669886655,0.9751416657376697,0.9621368080184084
